cct_id,cct_city,cct_date,cct_card_type,cct_exp_type,cct_gender,cct_amount
3187,"Bengaluru, India",26-Jun-14,Platinum,Food,M,166245
3188,"Bengaluru, India",20-Aug-14,Platinum,Food,F,73268
3189,"Greater Mumbai, India",31-Oct-14,Gold,Bills,F,47937
3190,"Delhi, India",28-Jan-15,Silver,Entertainment,M,95239
3191,"Greater Mumbai, India",07-May-15,Platinum,Food,M,16996
3192,"Greater Mumbai, India",12-May-15,Silver,Entertainment,F,4642
3193,"Ahmedabad, India",08-Mar-15,Silver,Entertainment,M,134949
3194,"Ahmedabad, India",15-Oct-13,Platinum,Grocery,M,51765
3195,"Delhi, India",07-Sep-14,Gold,Bills,M,250241
3196,"Ahmedabad, India",14-Mar-15,Signature,Grocery,M,239615
3197,"Greater Mumbai, India",13-Feb-15,Platinum,Grocery,M,103563
3198,"Ahmedabad, India",30-Apr-14,Signature,Bills,F,96088
3199,"Greater Mumbai, India",27-Dec-14,Gold,Entertainment,M,82000
3200,"Greater Mumbai, India",05-Nov-13,Silver,Entertainment,M,161861
3201,"Ahmedabad, India",14-Mar-15,Gold,Entertainment,M,44081
3202,"Ahmedabad, India",06-Apr-15,Silver,Grocery,M,146009
3203,"Bengaluru, India",09-Dec-14,Signature,Bills,M,119595
3204,"Delhi, India",24-Nov-13,Platinum,Grocery,M,144677
3205,"Ahmedabad, India",13-Dec-14,Signature,Bills,F,14004
3206,"Delhi, India",19-Mar-15,Gold,Grocery,M,190662
3207,"Ahmedabad, India",11-May-15,Signature,Entertainment,M,251307
3208,"Greater Mumbai, India",30-Nov-14,Signature,Grocery,M,102407
3209,"Delhi, India",02-Nov-13,Gold,Food,M,135150
3210,"Delhi, India",25-May-15,Platinum,Bills,F,110862
3211,"Ahmedabad, India",07-Oct-14,Signature,Fuel,F,110230
3212,"Ahmedabad, India",18-Mar-14,Signature,Food,M,102510
3213,"Ahmedabad, India",18-Jan-15,Gold,Bills,M,179669
3214,"Greater Mumbai, India",07-Aug-14,Silver,Fuel,F,258129
3215,"Greater Mumbai, India",14-Jan-15,Signature,Entertainment,F,244834
3216,"Delhi, India",27-Dec-14,Gold,Food,F,218036
3217,"Bengaluru, India",09-Dec-13,Platinum,Bills,M,43773
3218,"Ahmedabad, India",21-Oct-13,Gold,Entertainment,M,126336
3219,"Bengaluru, India",22-Oct-14,Signature,Fuel,F,206379
3220,"Bengaluru, India",15-Nov-13,Platinum,Bills,F,12909
3221,"Greater Mumbai, India",01-Nov-14,Platinum,Grocery,M,246276
3222,"Greater Mumbai, India",22-Dec-13,Signature,Entertainment,F,44095
3223,"Bengaluru, India",09-Dec-13,Platinum,Fuel,M,107309
3224,"Delhi, India",30-Sep-14,Silver,Food,M,72515
3225,"Greater Mumbai, India",28-Mar-15,Platinum,Grocery,F,178405
3226,"Delhi, India",26-Sep-14,Silver,Entertainment,M,47883
3227,"Ahmedabad, India",14-Aug-14,Platinum,Fuel,F,188430
3228,"Delhi, India",07-Mar-14,Gold,Bills,M,28484
3229,"Ahmedabad, India",31-Jan-14,Platinum,Bills,M,297691
3230,"Greater Mumbai, India",27-Aug-14,Silver,Entertainment,F,23526
3231,"Ahmedabad, India",22-Nov-13,Platinum,Entertainment,M,202719
3232,"Greater Mumbai, India",11-Dec-13,Silver,Food,M,126909
3233,"Ahmedabad, India",21-Nov-14,Signature,Entertainment,M,69389
3234,"Greater Mumbai, India",17-Aug-14,Signature,Fuel,F,190466
3235,"Greater Mumbai, India",14-Dec-13,Signature,Entertainment,F,172537
3236,"Greater Mumbai, India",12-Feb-14,Gold,Fuel,M,118158
3237,"Delhi, India",19-Dec-13,Signature,Fuel,M,294302
3238,"Delhi, India",30-Oct-14,Signature,Fuel,M,243278
3239,"Bengaluru, India",25-Oct-13,Silver,Entertainment,F,30391
3240,"Bengaluru, India",22-Jul-14,Platinum,Entertainment,F,256768
3241,"Bengaluru, India",03-Mar-14,Silver,Entertainment,F,81879
3242,"Greater Mumbai, India",13-May-15,Gold,Bills,F,147108
3243,"Greater Mumbai, India",10-Dec-14,Platinum,Fuel,M,44254
3244,"Bengaluru, India",14-Jun-14,Platinum,Fuel,F,236313
3245,"Bengaluru, India",16-Mar-15,Signature,Fuel,F,278217
3246,"Delhi, India",01-Feb-15,Platinum,Entertainment,M,274762
3247,"Bengaluru, India",11-Jan-14,Signature,Entertainment,F,82450
3248,"Ahmedabad, India",09-Oct-14,Gold,Fuel,M,289876
3249,"Ahmedabad, India",08-Mar-15,Silver,Food,F,113330
3250,"Ahmedabad, India",02-Feb-14,Gold,Grocery,F,26836
3251,"Greater Mumbai, India",01-Feb-15,Silver,Bills,F,252610
3252,"Delhi, India",21-Jan-15,Platinum,Bills,F,199924
3253,"Bengaluru, India",16-Dec-14,Silver,Food,M,129481
3254,"Greater Mumbai, India",02-Feb-15,Signature,Fuel,F,44232
3255,"Bengaluru, India",28-Nov-14,Silver,Bills,F,150518
3256,"Greater Mumbai, India",29-Oct-13,Signature,Grocery,M,6676
3257,"Greater Mumbai, India",06-May-14,Gold,Bills,M,130308
3258,"Ahmedabad, India",16-Dec-13,Silver,Food,F,75866
3259,"Delhi, India",11-Mar-14,Silver,Grocery,M,166352
3260,"Greater Mumbai, India",25-Feb-14,Gold,Grocery,M,26426
3261,"Greater Mumbai, India",15-Jun-14,Signature,Grocery,F,201558
3262,"Delhi, India",08-Aug-14,Gold,Entertainment,F,216588
3263,"Bengaluru, India",07-Aug-14,Platinum,Food,M,291317
3264,"Delhi, India",13-Feb-15,Gold,Bills,F,108093
3265,"Bengaluru, India",20-Mar-15,Signature,Bills,F,51296
3266,"Ahmedabad, India",17-Feb-15,Silver,Food,F,222314
3267,"Delhi, India",04-May-14,Platinum,Bills,F,257974
3268,"Ahmedabad, India",05-Nov-14,Gold,Fuel,M,280938
3269,"Bengaluru, India",05-May-14,Gold,Entertainment,F,277027
3270,"Greater Mumbai, India",25-Nov-13,Silver,Bills,M,27610
3271,"Ahmedabad, India",18-Jun-14,Signature,Bills,M,65287
3272,"Bengaluru, India",06-Aug-14,Platinum,Grocery,F,51623
3273,"Delhi, India",15-Dec-14,Signature,Fuel,F,114310
3274,"Greater Mumbai, India",23-Aug-14,Signature,Food,M,162826
3275,"Bengaluru, India",01-Dec-13,Platinum,Grocery,M,174412
3276,"Ahmedabad, India",09-Apr-14,Platinum,Bills,M,42636
3277,"Bengaluru, India",16-Oct-13,Signature,Food,M,166199
3278,"Delhi, India",21-Jan-15,Gold,Grocery,F,277797
3279,"Ahmedabad, India",10-May-15,Silver,Bills,M,82961
3280,"Ahmedabad, India",16-Feb-14,Gold,Entertainment,M,238551
3281,"Delhi, India",29-Apr-14,Signature,Grocery,F,254285
3282,"Greater Mumbai, India",23-Mar-15,Platinum,Grocery,M,2649
3283,"Ahmedabad, India",22-Mar-15,Signature,Bills,M,73700
3284,"Greater Mumbai, India",21-Oct-13,Signature,Grocery,F,269682
3285,"Greater Mumbai, India",29-Mar-14,Signature,Entertainment,M,208845
3286,"Ahmedabad, India",13-Jan-14,Silver,Entertainment,M,97501
3287,"Greater Mumbai, India",04-Jan-15,Platinum,Food,F,14726
3288,"Greater Mumbai, India",20-Oct-14,Silver,Bills,M,73401
3289,"Greater Mumbai, India",04-Mar-15,Signature,Food,F,186382
3290,"Bengaluru, India",01-Jan-14,Gold,Food,F,16354
3291,"Greater Mumbai, India",18-Mar-14,Silver,Bills,M,157663
3292,"Ahmedabad, India",30-Nov-13,Gold,Food,F,293483
3293,"Delhi, India",26-Mar-15,Gold,Grocery,F,255425
3294,"Bengaluru, India",25-Oct-14,Signature,Grocery,M,255450
3295,"Delhi, India",15-Feb-15,Silver,Grocery,F,264573
3296,"Ahmedabad, India",24-Apr-15,Silver,Grocery,M,221028
3297,"Greater Mumbai, India",16-Apr-15,Silver,Fuel,M,108624
3298,"Delhi, India",14-May-15,Platinum,Entertainment,F,183892
3299,"Bengaluru, India",02-Jul-14,Gold,Grocery,F,31789
3300,"Greater Mumbai, India",15-Mar-14,Silver,Entertainment,F,227071
3301,"Ahmedabad, India",17-Oct-14,Gold,Entertainment,F,154448
3302,"Ahmedabad, India",25-Apr-15,Signature,Entertainment,M,149145
3303,"Bengaluru, India",26-Sep-14,Gold,Entertainment,F,127341
3304,"Ahmedabad, India",01-Apr-14,Gold,Grocery,F,145893
3305,"Delhi, India",13-Oct-13,Platinum,Bills,M,214795
3306,"Delhi, India",22-Oct-14,Signature,Fuel,M,76391
3307,"Greater Mumbai, India",12-Aug-14,Gold,Bills,F,209144
3308,"Ahmedabad, India",17-Dec-13,Gold,Grocery,F,207658
3309,"Bengaluru, India",15-Nov-13,Gold,Grocery,F,279816
3310,"Greater Mumbai, India",20-Dec-13,Silver,Food,M,164375
3311,"Greater Mumbai, India",09-Dec-13,Silver,Grocery,F,152697
3312,"Greater Mumbai, India",18-May-15,Gold,Bills,F,221489
3313,"Delhi, India",18-Apr-15,Platinum,Food,F,193146
3314,"Ahmedabad, India",03-Mar-15,Platinum,Entertainment,M,184513
3315,"Ahmedabad, India",14-May-15,Signature,Bills,F,242987
3316,"Bengaluru, India",03-Oct-14,Gold,Grocery,M,149807
3317,"Greater Mumbai, India",11-Dec-14,Signature,Grocery,F,80333
3318,"Bengaluru, India",27-Nov-14,Silver,Food,F,143950
3319,"Greater Mumbai, India",31-Mar-15,Silver,Fuel,F,99447
3320,"Ahmedabad, India",26-Feb-14,Platinum,Entertainment,F,191745
3321,"Delhi, India",04-Oct-14,Signature,Entertainment,M,14443
3322,"Delhi, India",02-Mar-14,Silver,Grocery,F,215732
3323,"Greater Mumbai, India",15-Nov-14,Gold,Food,F,123123
3324,"Ahmedabad, India",10-Oct-13,Signature,Food,F,93503
3325,"Greater Mumbai, India",03-Nov-13,Platinum,Bills,F,149424
3326,"Bengaluru, India",17-Aug-14,Platinum,Entertainment,M,148444
3327,"Ahmedabad, India",15-Aug-14,Signature,Food,M,14646
3328,"Ahmedabad, India",19-Jan-14,Platinum,Fuel,F,289454
3329,"Greater Mumbai, India",03-Jan-15,Signature,Bills,M,103578
3330,"Bengaluru, India",04-Nov-14,Gold,Food,M,206125
3331,"Bengaluru, India",26-Jul-14,Gold,Food,F,93631
3332,"Greater Mumbai, India",29-Jan-14,Silver,Entertainment,M,295591
3333,"Delhi, India",05-Dec-13,Signature,Food,M,38701
3334,"Bengaluru, India",06-Nov-14,Signature,Food,F,214247
3335,"Bengaluru, India",23-May-14,Signature,Grocery,F,160916
3336,"Ahmedabad, India",25-Feb-15,Signature,Bills,M,286859
3337,"Greater Mumbai, India",02-Jun-14,Signature,Bills,F,253952
3338,"Delhi, India",17-Jun-14,Gold,Bills,F,200521
3339,"Delhi, India",26-Jan-14,Platinum,Food,M,16190
3340,"Delhi, India",13-Jan-15,Silver,Entertainment,M,177984
3341,"Ahmedabad, India",19-Jan-15,Signature,Grocery,F,1024
3342,"Delhi, India",23-Feb-14,Signature,Fuel,M,125983
3343,"Greater Mumbai, India",26-Sep-14,Signature,Bills,M,295065
3344,"Delhi, India",17-Jun-14,Silver,Fuel,M,185288
3345,"Greater Mumbai, India",17-Jan-15,Gold,Grocery,M,267904
3346,"Delhi, India",05-Apr-15,Silver,Fuel,F,252743
3347,"Greater Mumbai, India",13-Aug-14,Silver,Bills,F,5252
3348,"Bengaluru, India",11-May-15,Gold,Fuel,F,83047
3349,"Bengaluru, India",23-Oct-13,Gold,Entertainment,F,127212
3350,"Delhi, India",28-Jan-14,Silver,Grocery,M,86059
3351,"Bengaluru, India",20-Mar-14,Silver,Bills,M,28223
3352,"Bengaluru, India",03-Aug-14,Gold,Fuel,F,45014
3353,"Delhi, India",22-Mar-15,Signature,Fuel,F,105560
3354,"Delhi, India",29-Jan-14,Gold,Grocery,F,150501
3355,"Ahmedabad, India",11-Jan-15,Silver,Fuel,F,10396
3356,"Bengaluru, India",19-Oct-14,Platinum,Entertainment,M,63889
3357,"Greater Mumbai, India",30-Jul-14,Platinum,Bills,F,17794
3358,"Greater Mumbai, India",27-Jun-14,Platinum,Food,F,55271
3359,"Delhi, India",13-Apr-15,Gold,Fuel,M,91748
3360,"Greater Mumbai, India",10-Oct-14,Gold,Entertainment,F,104041
3361,"Delhi, India",12-Nov-14,Signature,Bills,M,158070
3362,"Bengaluru, India",26-Dec-14,Silver,Grocery,M,64911
3363,"Ahmedabad, India",15-Dec-14,Gold,Bills,F,52112
3364,"Delhi, India",21-Oct-13,Platinum,Entertainment,F,49877
3365,"Greater Mumbai, India",22-Oct-14,Gold,Bills,F,290096
3366,"Bengaluru, India",28-Nov-14,Gold,Food,F,30299
3367,"Bengaluru, India",18-Apr-14,Signature,Grocery,M,274194
3368,"Delhi, India",16-Nov-13,Signature,Grocery,F,202325
3369,"Greater Mumbai, India",31-Aug-14,Platinum,Bills,F,143610
3370,"Bengaluru, India",05-May-14,Signature,Bills,M,27039
3371,"Bengaluru, India",06-Feb-15,Silver,Grocery,F,129489
3372,"Greater Mumbai, India",15-Jul-14,Gold,Entertainment,M,112476
3373,"Ahmedabad, India",21-Oct-13,Gold,Bills,F,195523
3374,"Delhi, India",09-Nov-14,Signature,Food,F,285086
3375,"Delhi, India",15-Apr-15,Signature,Bills,M,101934
3376,"Greater Mumbai, India",03-Apr-15,Silver,Fuel,F,133592
3377,"Ahmedabad, India",05-May-14,Silver,Food,M,78729
3378,"Ahmedabad, India",13-Mar-15,Platinum,Grocery,F,209870
3379,"Delhi, India",08-Apr-15,Platinum,Bills,M,76870
3380,"Greater Mumbai, India",10-Apr-14,Platinum,Fuel,F,292934
3381,"Delhi, India",22-May-14,Silver,Entertainment,M,249740
3382,"Bengaluru, India",13-Jul-14,Platinum,Fuel,M,24367
3383,"Greater Mumbai, India",09-Mar-15,Silver,Food,F,26738
3384,"Bengaluru, India",23-Dec-13,Platinum,Entertainment,F,172361
3385,"Bengaluru, India",07-Jul-14,Silver,Entertainment,F,42525
3386,"Ahmedabad, India",03-Dec-13,Signature,Fuel,F,11562
3387,"Bengaluru, India",22-Feb-14,Gold,Food,F,259814
3388,"Delhi, India",19-Oct-14,Gold,Fuel,F,249130
3389,"Greater Mumbai, India",01-May-14,Silver,Entertainment,M,148828
3390,"Ahmedabad, India",10-Apr-14,Signature,Bills,M,263733
3391,"Delhi, India",13-Oct-13,Silver,Bills,F,138597
3392,"Bengaluru, India",25-Dec-13,Signature,Entertainment,M,244583
3393,"Ahmedabad, India",08-Apr-14,Silver,Grocery,F,6181
3394,"Greater Mumbai, India",21-May-15,Platinum,Bills,M,295605
3395,"Delhi, India",09-Feb-15,Platinum,Grocery,M,261243
3396,"Ahmedabad, India",14-Aug-14,Silver,Bills,M,233712
3397,"Bengaluru, India",06-May-15,Gold,Food,F,79296
3398,"Greater Mumbai, India",27-Oct-13,Signature,Food,M,33781
3399,"Bengaluru, India",12-Jun-14,Silver,Fuel,M,198945
3400,"Bengaluru, India",13-Oct-13,Platinum,Grocery,F,178349
3401,"Delhi, India",13-Jul-14,Gold,Fuel,F,264850
3402,"Ahmedabad, India",07-Jan-14,Platinum,Fuel,M,299796
3403,"Greater Mumbai, India",19-Sep-14,Platinum,Food,M,173728
3404,"Delhi, India",31-Dec-13,Platinum,Fuel,F,161235
3405,"Delhi, India",15-Nov-14,Silver,Fuel,M,253748
3406,"Bengaluru, India",29-Mar-14,Gold,Entertainment,M,108680
3407,"Greater Mumbai, India",22-Dec-14,Platinum,Entertainment,M,204425
3408,"Ahmedabad, India",10-Feb-14,Signature,Food,M,61833
3409,"Bengaluru, India",26-Jul-14,Gold,Grocery,F,220827
3410,"Delhi, India",23-Jul-14,Platinum,Food,F,277977
3411,"Ahmedabad, India",24-Jan-14,Platinum,Food,F,288861
3412,"Delhi, India",04-Aug-14,Gold,Bills,M,220894
3413,"Bengaluru, India",11-Oct-13,Signature,Fuel,M,48441
3414,"Bengaluru, India",24-Dec-13,Signature,Fuel,F,196828
3415,"Bengaluru, India",20-Mar-15,Platinum,Food,F,239805
3416,"Delhi, India",23-Feb-14,Gold,Grocery,F,1105
3417,"Delhi, India",18-May-15,Gold,Food,M,65357
3418,"Greater Mumbai, India",17-Dec-14,Gold,Bills,F,230105
3419,"Bengaluru, India",26-Jan-14,Silver,Grocery,F,269148
3420,"Bengaluru, India",12-Mar-14,Gold,Fuel,M,144149
3421,"Delhi, India",21-Jan-15,Platinum,Grocery,M,297163
3422,"Bengaluru, India",08-May-14,Gold,Food,F,201926
3423,"Bengaluru, India",27-Nov-13,Platinum,Grocery,M,59985
3424,"Bengaluru, India",26-Jan-15,Platinum,Grocery,M,168705
3425,"Delhi, India",11-Mar-14,Gold,Bills,M,131596
3426,"Delhi, India",19-May-14,Silver,Entertainment,F,21143
3427,"Bengaluru, India",13-Nov-13,Signature,Grocery,F,249756
3428,"Bengaluru, India",10-Oct-14,Signature,Bills,M,54330
3429,"Bengaluru, India",01-Aug-14,Silver,Bills,F,212811
3430,"Bengaluru, India",31-Jul-14,Silver,Bills,M,117095
3431,"Greater Mumbai, India",18-Mar-15,Signature,Fuel,F,28814
3432,"Delhi, India",10-May-14,Silver,Food,M,16790
3433,"Bengaluru, India",18-Aug-14,Signature,Grocery,M,126567
3434,"Greater Mumbai, India",01-Oct-14,Gold,Fuel,M,275064
3435,"Bengaluru, India",09-Jan-15,Silver,Entertainment,F,186980
3436,"Bengaluru, India",28-Dec-13,Signature,Fuel,F,108104
3437,"Bengaluru, India",08-Feb-15,Silver,Bills,F,204964
3438,"Greater Mumbai, India",09-Oct-13,Signature,Food,M,54958
3439,"Bengaluru, India",01-Sep-14,Signature,Entertainment,F,56352
3440,"Delhi, India",08-Jul-14,Gold,Grocery,F,70451
3441,"Greater Mumbai, India",03-Dec-13,Gold,Entertainment,M,69684
3442,"Bengaluru, India",29-Nov-14,Silver,Bills,M,7798
3443,"Ahmedabad, India",27-Nov-13,Platinum,Entertainment,M,182150
3444,"Delhi, India",29-Mar-15,Gold,Food,M,42130
3445,"Ahmedabad, India",08-Apr-14,Gold,Entertainment,M,82563
3446,"Ahmedabad, India",17-Apr-15,Signature,Grocery,F,257351
3447,"Delhi, India",26-Feb-15,Platinum,Grocery,F,228047
3448,"Greater Mumbai, India",02-Mar-14,Platinum,Bills,M,193380
3449,"Bengaluru, India",02-Aug-14,Gold,Fuel,M,73251
3450,"Bengaluru, India",08-Dec-13,Signature,Bills,F,256425
3451,"Bengaluru, India",13-Aug-14,Signature,Food,M,33621
3452,"Greater Mumbai, India",11-Jan-14,Platinum,Bills,F,262073
3453,"Greater Mumbai, India",27-Jul-14,Gold,Entertainment,F,193191
3454,"Bengaluru, India",21-Jun-14,Platinum,Bills,F,69831
3455,"Greater Mumbai, India",26-Jan-14,Platinum,Food,M,297788
3456,"Ahmedabad, India",23-Jan-15,Gold,Grocery,M,116321
3457,"Ahmedabad, India",05-Oct-13,Signature,Grocery,M,20999
3458,"Ahmedabad, India",24-Dec-13,Signature,Bills,F,234766
3459,"Bengaluru, India",19-Mar-14,Gold,Fuel,F,151197
3460,"Bengaluru, India",26-Oct-13,Silver,Food,F,230403
3461,"Greater Mumbai, India",23-Apr-14,Signature,Bills,M,155516
3462,"Delhi, India",29-Apr-15,Signature,Food,M,117766
3463,"Ahmedabad, India",21-Mar-15,Platinum,Grocery,M,190483
3464,"Bengaluru, India",08-Jan-15,Silver,Bills,F,74264
3465,"Ahmedabad, India",01-Feb-14,Signature,Food,M,208437
3466,"Ahmedabad, India",16-Oct-14,Gold,Grocery,F,175333
3467,"Delhi, India",09-May-15,Silver,Fuel,M,29681
3468,"Greater Mumbai, India",15-Nov-14,Platinum,Bills,M,264801
3469,"Delhi, India",27-Jan-15,Platinum,Food,F,255881
3470,"Ahmedabad, India",30-Jan-14,Silver,Fuel,M,9785
3471,"Bengaluru, India",18-Oct-13,Gold,Bills,M,90997
3472,"Greater Mumbai, India",22-May-15,Gold,Bills,M,249677
3473,"Greater Mumbai, India",21-Jun-14,Signature,Food,F,153609
3474,"Bengaluru, India",05-Jun-14,Silver,Grocery,F,200902
3475,"Delhi, India",01-Apr-15,Silver,Bills,F,207803
3476,"Greater Mumbai, India",19-Apr-14,Signature,Grocery,M,231115
3477,"Bengaluru, India",18-Aug-14,Silver,Food,M,88101
3478,"Ahmedabad, India",25-Jun-14,Platinum,Grocery,M,241690
3479,"Ahmedabad, India",05-Dec-13,Signature,Fuel,M,299329
3480,"Greater Mumbai, India",02-Sep-14,Platinum,Grocery,F,80905
3481,"Bengaluru, India",19-Oct-14,Gold,Food,F,32832
3482,"Ahmedabad, India",01-Jan-15,Gold,Food,M,294742
3483,"Greater Mumbai, India",05-Feb-14,Signature,Bills,F,255057
3484,"Greater Mumbai, India",23-Dec-14,Platinum,Grocery,M,151266
3485,"Ahmedabad, India",24-Jan-15,Platinum,Food,F,61439
3486,"Ahmedabad, India",21-Dec-13,Signature,Fuel,M,172238
3487,"Ahmedabad, India",26-Jan-15,Platinum,Grocery,M,245745
3488,"Bengaluru, India",27-Jul-14,Gold,Bills,M,73085
3489,"Greater Mumbai, India",19-Jul-14,Gold,Fuel,M,240157
3490,"Delhi, India",28-Oct-13,Platinum,Entertainment,M,113312
3491,"Delhi, India",14-Mar-14,Silver,Fuel,M,277448
3492,"Bengaluru, India",26-Aug-14,Signature,Fuel,M,129228
3493,"Greater Mumbai, India",16-Sep-14,Silver,Food,M,289865
3494,"Bengaluru, India",28-Apr-14,Gold,Entertainment,M,168191
3495,"Delhi, India",12-May-14,Silver,Bills,F,57309
3496,"Delhi, India",25-Jan-15,Gold,Food,F,153602
3497,"Delhi, India",11-Feb-14,Gold,Grocery,F,143262
3498,"Greater Mumbai, India",09-Oct-13,Gold,Fuel,M,209565
3499,"Greater Mumbai, India",02-May-15,Signature,Grocery,F,55079
3500,"Bengaluru, India",05-Feb-14,Signature,Bills,F,198469
3501,"Delhi, India",20-Feb-15,Gold,Entertainment,M,272669
3502,"Greater Mumbai, India",21-Mar-15,Gold,Entertainment,F,280845
3503,"Bengaluru, India",11-Aug-14,Silver,Food,M,223847
3504,"Bengaluru, India",13-Dec-14,Gold,Bills,F,81275
3505,"Ahmedabad, India",03-Jul-14,Signature,Food,F,278136
3506,"Ahmedabad, India",16-Apr-14,Platinum,Bills,M,16548
3507,"Bengaluru, India",02-Dec-14,Signature,Entertainment,M,81250
3508,"Bengaluru, India",28-Oct-13,Platinum,Entertainment,F,6743
3509,"Bengaluru, India",13-Oct-13,Gold,Fuel,M,66376
3510,"Greater Mumbai, India",19-Jul-14,Signature,Food,F,230239
3511,"Delhi, India",02-Jan-15,Signature,Food,M,231887
3512,"Delhi, India",25-Sep-14,Signature,Bills,F,181663
3513,"Delhi, India",11-May-14,Gold,Bills,M,171860
3514,"Greater Mumbai, India",03-May-14,Platinum,Bills,F,79559
3515,"Ahmedabad, India",11-Oct-13,Gold,Food,M,186779
3516,"Ahmedabad, India",21-Feb-14,Platinum,Food,M,36660
3517,"Greater Mumbai, India",28-Dec-13,Gold,Grocery,M,167265
3518,"Delhi, India",05-Sep-14,Signature,Fuel,F,157300
3519,"Ahmedabad, India",27-Aug-14,Silver,Food,F,83769
3520,"Greater Mumbai, India",03-Mar-15,Platinum,Food,F,267183
3521,"Greater Mumbai, India",11-Nov-14,Signature,Food,M,259105
3522,"Bengaluru, India",04-Dec-13,Gold,Grocery,F,281680
3523,"Bengaluru, India",15-Jul-14,Gold,Grocery,F,54129
3524,"Bengaluru, India",24-Mar-14,Silver,Food,M,129985
3525,"Delhi, India",14-Mar-14,Platinum,Grocery,M,46045
3526,"Greater Mumbai, India",01-May-15,Signature,Bills,F,2096
3527,"Delhi, India",20-Apr-14,Silver,Grocery,F,20231
3528,"Delhi, India",07-Nov-14,Gold,Entertainment,M,290070
3529,"Ahmedabad, India",05-May-15,Platinum,Entertainment,M,98554
3530,"Delhi, India",11-Feb-15,Silver,Food,M,90157
3531,"Delhi, India",13-Dec-14,Gold,Food,F,279478
3532,"Delhi, India",24-May-15,Platinum,Entertainment,M,58311
3533,"Ahmedabad, India",27-Oct-14,Silver,Food,F,76173
3534,"Greater Mumbai, India",02-Nov-14,Platinum,Fuel,F,25307
3535,"Ahmedabad, India",16-Jan-15,Platinum,Fuel,M,45906
3536,"Ahmedabad, India",30-Nov-14,Silver,Bills,F,28218
3537,"Ahmedabad, India",18-Jul-14,Gold,Grocery,F,35130
3538,"Delhi, India",14-Feb-15,Gold,Entertainment,F,73167
3539,"Greater Mumbai, India",28-Oct-13,Silver,Entertainment,M,273218
3540,"Ahmedabad, India",13-Dec-13,Gold,Fuel,M,108138
3541,"Bengaluru, India",01-Sep-14,Gold,Bills,F,57255
3542,"Delhi, India",25-Jan-14,Signature,Entertainment,M,85625
3543,"Bengaluru, India",21-Dec-14,Gold,Entertainment,F,68731
3544,"Bengaluru, India",06-Oct-14,Signature,Entertainment,F,33892
3545,"Bengaluru, India",15-Dec-13,Silver,Grocery,F,72078
3546,"Delhi, India",18-Dec-13,Platinum,Bills,F,26387
3547,"Bengaluru, India",30-Jun-14,Platinum,Entertainment,F,271381
